pool_name,factor,source_family,source_project,category,screening_gate,promotion_decision,promotion_reason,upstream_role,judgement_role,research_included,downstream_default_included,judgement_label,judgement_reason,source_policy,expected_direction,consensus_direction,consensus_direction_sign,direction_agreement_count,direction_observation_count,direction_agreement_ratio,primary_mean_ic,max_abs_mean_ic,max_abs_qlib_ir,max_abs_ann_alpha,coverage,missing_rate,valid_rows,total_rows,metric_value_count,alphalens_status,jqfactor_status,qlib_status,alphalens_mean_ic_10d,alphalens_mean_ic_20d,jqfactor_mean_ic_10d,jqfactor_mean_ic_20d,qlib_information_ratio_10d,qlib_information_ratio_20d,alphalens_ann_alpha_10d,alphalens_ann_alpha_20d,judgement_issue_tags,license,compute_adapter,frame_diagnostic_selected,portfolio_smoke_selected,horizon_pair_count,horizon_consistent_count,horizon_consistency_ratio,frame_status,valid_rows_frame,total_rows_frame,coverage_frame,missing_rate_frame,strongest_corr_factor,strongest_corr,strongest_abs_corr,mean_spearman_liquidity_value,liquidity_value_date_count,mean_spearman_liquidity_bucket,liquidity_bucket_date_count,mean_spearman_tradability_score,tradability_score_date_count,high_liquidity_z_mean,low_liquidity_z_mean,high_minus_low_liquidity_z,max_abs_tradability_exposure,high_redundancy_watch,high_tradability_exposure_watch,horizon_unstable_watch,diagnostic_label
multi_source_judgement_v1,alpha360_LOW21,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0503705289511028,0.0503705289511028,6.933049872501739,0.0901314672758106,0.993265538250166,0.0067344617498339,88199.0,88797.0,18.0,pass,partial_pass,pass,0.0486557811126015,0.0503705289511028,0.0486557811126016,0.0503705289511028,4.771603238534009,6.933049872501739,0.0613002623199878,0.0901314672758106,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW22,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0522986542909199,0.0522986542909199,7.000794170867141,0.091442648010531,0.9932430149667218,0.0067569850332781,88197.0,88797.0,18.0,pass,partial_pass,pass,0.0515903838616786,0.0522986542909199,0.0515903838616786,0.0522986542909199,5.15106512180525,7.000794170867141,0.0667550424423049,0.091442648010531,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW23,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0537504767970966,0.0551590904014631,7.052495121493526,0.0932720354778136,0.9932204916832776,0.0067795083167223,88195.0,88797.0,18.0,pass,partial_pass,pass,0.0551590904014631,0.0537504767970966,0.0551590904014631,0.0537504767970966,5.575806681974746,7.052495121493526,0.0771878913777324,0.0932720354778136,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW24,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0559480894742079,0.0584750390539607,7.238936915580058,0.0982092014810513,0.9931979683998332,0.0068020316001666,88193.0,88797.0,18.0,pass,partial_pass,pass,0.0584750390539607,0.0559480894742079,0.0584750390539607,0.0559480894742079,6.014715863897996,7.238936915580058,0.0889346458311357,0.0982092014810513,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW25,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0579012869989574,0.0613872532542855,7.353848808019826,0.103053602374687,0.9931754451163892,0.0068245548836108,88191.0,88797.0,18.0,pass,partial_pass,pass,0.0613872532542855,0.0579012869989574,0.0613872532542855,0.0579012869989574,6.389248262818401,7.353848808019826,0.0975573882595925,0.103053602374687,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW26,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0604790530672853,0.0649245629823681,7.561013073128986,0.1107330713038701,0.9931529218329448,0.0068470781670552,88189.0,88797.0,18.0,pass,partial_pass,pass,0.0649245629823681,0.0604790530672853,0.0649245629823681,0.0604790530672853,6.821122750252376,7.561013073128986,0.1010787413956892,0.1107330713038701,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW27,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0635773759983365,0.0673542919144526,7.906352143607269,0.1193415712028973,0.9931416601912226,0.0068583398087773,88188.0,88797.0,18.0,pass,partial_pass,pass,0.0673542919144526,0.0635773759983365,0.0673542919144526,0.0635773759983365,7.125405161779993,7.906352143607269,0.1047445007829741,0.1193415712028973,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW28,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0657193680842525,0.068724280912043,8.070321954685108,0.126516295064029,0.9931303985495006,0.0068696014504994,88187.0,88797.0,18.0,pass,partial_pass,pass,0.068724280912043,0.0657193680842525,0.068724280912043,0.0657193680842525,7.151559697357649,8.070321954685108,0.1055773355854787,0.126516295064029,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW29,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0684138166512715,0.0688159163387057,8.381951469367896,0.1337081320465953,0.993096613624334,0.0069033863756658,88184.0,88797.0,18.0,pass,partial_pass,pass,0.0688159163387057,0.0684138166512715,0.0688159163387057,0.0684138166512714,7.140921496487806,8.381951469367896,0.1043004773025473,0.1337081320465953,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW30,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0698771196045507,0.0698771196045507,8.498815347458315,0.1387095763973047,0.9931303985495006,0.0068696014504994,88187.0,88797.0,18.0,pass,partial_pass,pass,0.0687892639406752,0.0698771196045507,0.0687892639406752,0.0698771196045507,7.152304666136554,8.498815347458315,0.1064667882071084,0.1387095763973047,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW31,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0721311059628725,0.0721311059628725,8.808964387929837,0.1452757399651238,0.9931979683998332,0.0068020316001666,88193.0,88797.0,18.0,pass,partial_pass,pass,0.0691375115008211,0.0721311059628725,0.0691375115008211,0.0721311059628725,7.173708250604483,8.808964387929837,0.1106138945216919,0.1452757399651238,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW32,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0741473980546468,0.0741473980546469,8.897302579612624,0.1525382741942289,0.9932317533249996,0.0067682466750003,88196.0,88797.0,18.0,pass,partial_pass,pass,0.0702662706766004,0.0741473980546468,0.0702662706766004,0.0741473980546469,7.259989671088528,8.897302579612624,0.114545381664816,0.1525382741942289,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW33,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0750503056707744,0.0750503056707745,8.733381110619733,0.1579447099545778,0.9932767998918882,0.0067232001081117,88200.0,88797.0,18.0,pass,partial_pass,pass,0.0686661626865769,0.0750503056707744,0.0686661626865769,0.0750503056707745,7.045717119096138,8.733381110619733,0.1146981587921167,0.1579447099545778,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW34,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0751117436124979,0.0751117436124979,8.414163292758717,0.1601048157402136,0.9932767998918882,0.0067232001081117,88200.0,88797.0,18.0,pass,partial_pass,pass,0.0676530260319882,0.0751117436124979,0.0676530260319882,0.0751117436124979,6.849505081304819,8.414163292758717,0.1140670318798176,0.1601048157402136,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW35,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0752617795334481,0.0752617795334481,8.216975734488518,0.1599255359249221,0.9932880615336104,0.0067119384663896,88201.0,88797.0,18.0,pass,partial_pass,pass,0.0666033040398197,0.0752617795334481,0.0666033040398197,0.0752617795334481,6.667931439474696,8.216975734488518,0.1172575736505017,0.1599255359249221,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW36,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0757567539775233,0.0757567539775233,8.144174610891849,0.1563542178884072,0.9933331081004988,0.006666891899501,88205.0,88797.0,18.0,pass,partial_pass,pass,0.0671867674176159,0.0757567539775233,0.0671867674176159,0.0757567539775232,6.6167020655879725,8.144174610891849,0.1220324344180316,0.1563542178884072,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW37,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0762176486354785,0.0762176486354785,8.036895945268508,0.1515273740046279,0.9933443697422212,0.0066556302577789,88206.0,88797.0,18.0,pass,partial_pass,pass,0.0680128847987211,0.0762176486354785,0.0680128847987212,0.0762176486354785,6.6159056508140885,8.036895945268508,0.1284194980236042,0.1515273740046279,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW5,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0181972955185226,0.030789339875512,3.369183970414041,0.042481952899282,0.9942565627217136,0.0057434372782864,88287.0,88797.0,18.0,pass,partial_pass,pass,0.030789339875512,0.0181972955185226,0.030789339875512,0.0181972955185226,3.369183970414041,2.477650966626476,0.0130974635177547,-0.042481952899282,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW51,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0762392642747363,0.0762392642747363,7.252268214735428,0.1202378192475066,0.9933894163091096,0.0066105836908904,88210.0,88797.0,18.0,pass,partial_pass,pass,0.0739171680858689,0.0762392642747363,0.0739171680858689,0.0762392642747362,6.769403554161109,7.252268214735428,0.1202378192475066,0.1063706760922154,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW52,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0757848447711382,0.0757848447711382,7.1986040912746505,0.1184315382925618,0.9933556313839432,0.0066443686160568,88207.0,88797.0,18.0,pass,partial_pass,pass,0.0738510807855404,0.0757848447711382,0.0738510807855404,0.0757848447711382,6.721852396021151,7.1986040912746505,0.1184315382925618,0.1016573494427504,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW53,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0745950025471536,0.0745950025471536,7.1014382541077055,0.1167676768197121,0.9932993231753324,0.0067006768246674,88202.0,88797.0,18.0,pass,partial_pass,pass,0.0736881614494069,0.0745950025471536,0.073688161449407,0.0745950025471536,6.650331011169849,7.1014382541077055,0.1167676768197121,0.0973420179726807,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW54,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0737793342640514,0.0737793342640514,7.072633060904328,0.1156059874165771,0.993254276608444,0.0067457233915559,88198.0,88797.0,18.0,pass,partial_pass,pass,0.0731942332112071,0.0737793342640514,0.0731942332112071,0.0737793342640514,6.542312175768079,7.072633060904328,0.1156059874165771,0.0929628252129526,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW55,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0728931481100339,0.0739361299766559,7.040014196145474,0.1189198139264513,0.9931979683998332,0.0068020316001666,88193.0,88797.0,18.0,pass,partial_pass,pass,0.0739361299766559,0.0728931481100339,0.0739361299766559,0.0728931481100339,6.525657086534219,7.040014196145474,0.1189198139264513,0.0902370887274275,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW56,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0721300845518763,0.0732586604635589,7.043133964885781,0.1167853426715439,0.9931529218329448,0.0068470781670552,88189.0,88797.0,18.0,pass,partial_pass,pass,0.0732586604635589,0.0721300845518763,0.0732586604635589,0.0721300845518763,6.435237228346435,7.043133964885781,0.1167853426715439,0.0885726579808536,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW57,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0718335190615591,0.0723217433731241,7.03299009394024,0.1123760404031415,0.9931191369077784,0.0068808630922215,88186.0,88797.0,18.0,pass,partial_pass,pass,0.0723217433731241,0.0718335190615591,0.0723217433731241,0.0718335190615591,6.321960201986385,7.03299009394024,0.1123760404031415,0.0862730127409117,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW58,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0709908309205079,0.0711687437122541,6.979516106176491,0.1078365136042862,0.993085351982612,0.0069146480173879,88183.0,88797.0,18.0,pass,partial_pass,pass,0.0711687437122541,0.0709908309205079,0.0711687437122541,0.0709908309205079,6.241492187245726,6.979516106176491,0.1078365136042862,0.0834487992908565,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW59,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0698006981722034,0.0698006981722035,6.927527104586488,0.1031274956598224,0.993085351982612,0.0069146480173879,88183.0,88797.0,18.0,pass,partial_pass,pass,0.0692105239915465,0.0698006981722034,0.0692105239915465,0.0698006981722035,6.093177942999483,6.927527104586488,0.1031274956598224,0.0793395860629051,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW6,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.018430896407745,0.0331145478846853,3.700894610876417,0.0357756658312129,0.9940988997376038,0.0059011002623962,88273.0,88797.0,18.0,pass,partial_pass,pass,0.0331145478846853,0.018430896407745,0.0331145478846853,0.018430896407745,3.700894610876417,2.535668713946748,0.0152113840876064,-0.0357756658312129,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW7,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0212755958929359,0.0377763397689911,4.276593819960476,0.0254862751495306,0.993941236753494,0.0060587632465061,88259.0,88797.0,18.0,pass,partial_pass,pass,0.0377763397689911,0.0212755958929359,0.0377763397689911,0.0212755958929359,4.276593819960476,2.941928339984708,0.0254862751495306,-0.0218851927184755,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW8,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0242237710108192,0.0402113920103915,4.651384139383295,0.0317249325071735,0.993783573769384,0.0062164262306159,88245.0,88797.0,18.0,pass,partial_pass,pass,0.0402113920103915,0.0242237710108192,0.0402113920103915,0.0242237710108192,4.651384139383295,3.3338703302382404,0.0317249325071735,-0.0078630254194241,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_LOW9,alpha360,qlib_alpha360,alpha360_low_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0283574267440168,0.0419640913101415,4.980797185485483,0.0369439542180831,0.9936259107852744,0.0063740892147257,88231.0,88797.0,18.0,pass,partial_pass,pass,0.0419640913101415,0.0283574267440168,0.0419640913101415,0.0283574267440168,4.980797185485483,3.965763209882912,0.0369439542180831,0.0071236272821291,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_OPEN10,alpha360,qlib_alpha360,alpha360_open_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0248909143888085,0.0375929212179351,4.218297095748972,0.0326559338132637,0.9934795094428864,0.0065204905571134,88218.0,88797.0,18.0,pass,partial_pass,pass,0.0375929212179351,0.0248909143888085,0.0375929212179351,0.0248909143888085,4.218297095748972,3.3906569791764944,0.0326559338132637,0.0207194759367526,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_OPEN11,alpha360,qlib_alpha360,alpha360_open_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0261428951435562,0.0361767108820277,3.9433968807275024,0.0309714193665897,0.9934569861594424,0.0065430138405576,88216.0,88797.0,18.0,pass,partial_pass,pass,0.0361767108820277,0.0261428951435562,0.0361767108820277,0.0261428951435562,3.9433968807275024,3.644174258621869,0.0302103766205774,0.0309714193665897,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_OPEN12,alpha360,qlib_alpha360,alpha360_open_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0316263039579908,0.0366812128157967,4.581126430105046,0.0408182544335324,0.993434462875998,0.0065655371240019,88214.0,88797.0,18.0,pass,partial_pass,pass,0.0366812128157967,0.0316263039579908,0.0366812128157967,0.0316263039579908,3.926107024786073,4.581126430105046,0.0298122711106689,0.0408182544335324,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_OPEN13,alpha360,qlib_alpha360,alpha360_open_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0349472643066095,0.0371729564841406,5.306250930051786,0.0473447333030578,0.9934119395925538,0.0065880604074461,88212.0,88797.0,18.0,pass,partial_pass,pass,0.0371729564841406,0.0349472643066095,0.0371729564841406,0.0349472643066096,3.975526376570771,5.306250930051786,0.0279501274537083,0.0473447333030578,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_OPEN14,alpha360,qlib_alpha360,alpha360_open_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0373731118580004,0.0376561403363951,6.001297029397172,0.0541967850477884,0.9934119395925538,0.0065880604074461,88212.0,88797.0,18.0,pass,partial_pass,pass,0.0376561403363951,0.0373731118580004,0.0376561403363951,0.0373731118580004,4.010902891110018,6.001297029397172,0.0240297834359961,0.0541967850477884,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
