outer_split_id,policy_id,factor,feature_order,source_family,stability_role,correctness_pass,data_qualified,cluster_id,is_representative,representative_score,inclusion_reason,decision_authority,selection_authorized,strategy_v2_authorized
split_001,all_existing_stable_core,alpha360_CLOSE57,158,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_CLOSE58,159,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_CLOSE59,160,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_CLOSE6,161,alpha360,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_CLOSE7,162,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_CLOSE8,163,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_CLOSE9,164,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH10,165,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH11,166,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH12,167,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH13,168,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH14,169,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH15,170,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH16,171,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH17,172,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH18,173,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH19,174,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH20,175,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH21,176,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH22,177,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH23,178,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH24,179,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH25,180,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH26,181,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH27,182,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH28,183,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH33,184,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH34,185,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH35,186,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH36,187,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH37,188,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH38,189,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH39,190,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH40,191,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH41,192,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH42,193,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH43,194,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH44,195,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH45,196,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH46,197,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH47,198,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH48,199,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH49,200,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH50,201,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH51,202,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH52,203,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH53,204,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH54,205,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH55,206,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH56,207,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH57,208,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH58,209,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH59,210,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_HIGH9,211,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW10,212,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW11,213,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW12,214,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW13,215,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW14,216,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW15,217,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW16,218,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW17,219,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW18,220,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW19,221,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW2,222,alpha360,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW20,223,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW21,224,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW22,225,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW23,226,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW24,227,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW25,228,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW26,229,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW27,230,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW28,231,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW29,232,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW3,233,alpha360,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW30,234,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW35,235,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW36,236,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW37,237,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW38,238,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW39,239,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW4,240,alpha360,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW40,241,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW41,242,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW42,243,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW43,244,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW44,245,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW45,246,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW46,247,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW47,248,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW48,249,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW49,250,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW5,251,alpha360,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW50,252,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW51,253,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW52,254,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW53,255,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW54,256,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW55,257,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW56,258,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW57,259,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW58,260,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW59,261,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW6,262,alpha360,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW7,263,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW8,264,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_LOW9,265,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN1,266,alpha360,stable_core,True,True,cluster_022,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN10,267,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN11,268,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN12,269,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN13,270,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN14,271,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN15,272,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN16,273,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN17,274,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN18,275,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN19,276,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN2,277,alpha360,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN20,278,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN21,279,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN22,280,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN23,281,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN24,282,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN25,283,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN26,284,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN27,285,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN28,286,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN3,287,alpha360,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN34,288,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN35,289,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN36,290,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN37,291,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN38,292,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN39,293,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN4,294,alpha360,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN40,295,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN41,296,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN42,297,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN43,298,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN44,299,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN45,300,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN46,301,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN47,302,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN48,303,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN49,304,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN5,305,alpha360,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN50,306,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN51,307,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN52,308,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN53,309,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN54,310,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN55,311,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN56,312,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN57,313,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN58,314,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN59,315,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN6,316,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
